,pressure,fO2,wS_melt,wH2O_melt,wCO2_melt,XS_melt,phi_H2O,XS_fluid,XH2O_fluid,XCO2_fluid,XSO2_fluid,XH2S_fluid,phi_H2S,phi_SO2,wS_fluid,melt_fraction,vapor_fraction,crystal_fraction,DS_bulk,kd_combined_wt,kd_combined_molar,kd_RxnI,kd_RxnIa,kd_RxnII,SO2/ST,S6+/ST,water_fugacity,SO2_fugacity,H2S_fugacity,electron_balance,sulfate_m,sulfide_m,SO2_f,H2S_f,ferric,ferrous,ferric_ratio,FeOT,Fe_cr,ferric_cr,ferrous_cr,FMQ,SCSS,SCAS,fH2,accXS_fluid,accXH2O_fluid,accXCO2_fluid,accXSO2_fluid,accXH2S_fluid,accmelt_fraction,accvapor_fraction,acccrystal_fraction,accCO2_S
195,332.9316817,-7.467313235,993.398566,4.978808313,600.9820683,0.001384758,1.050301763,0.009884556,0.593350593,0.396651368,0.005928984,0.003955572,1.976047505,2.065780802,1.105899201,0.99934412,0.00065588,0,11.13188373,11.13188373,7.13779238,11.23444027,0,6.204207655,0.599822974,0.814405258,2074.820831,40.7774103,26.02326844,0.153041462,0.002521436,0.00057461,1.36E-05,9.05E-06,0.039831464,0.148344282,0.211671613,13.52817114,0,0,0,-8.448882952,1389.033798,8429.756384,9.263860036,0.009884556,0.593350593,0.396651368,0.005928984,0.003955572,0.99934412,0.00065588,0,40.12839341
196,332.5188313,-7.467720185,993.344816,4.97863222,599.06682,0.001384697,1.050074896,0.009896516,0.594100105,0.39588977,0.005933077,0.003963439,1.973870773,2.063682122,1.107990598,0.999340154,0.000659846,0,11.15353531,11.15353531,7.146745379,11.25418981,0,6.210698359,0.599511649,0.814404956,2074.417419,40.71355321,26.01400285,0.153041462,0.002521288,0.000574577,1.37E-05,9.13E-06,0.039831298,0.148343701,0.211671571,13.52817114,0,0,0,-8.44919851,1389.147339,8429.688199,9.266399311,0.009896516,0.594100105,0.39588977,0.005933077,0.003963439,0.999340154,0.000659846,0,40.00294325
197,332.105981,-7.46812708,993.290734,4.978455011,597.1522297,0.001384635,1.049848374,0.009908502,0.594851135,0.395126627,0.005937178,0.003971324,1.971696393,2.061585645,1.110089305,0.999336176,0.000663824,0,11.1752665,11.1752665,7.155720106,11.27398354,0,6.21720592,0.599200348,0.814404695,2074.013465,40.64977348,26.00471326,0.153041462,0.00252114,0.000574545,1.38E-05,9.21E-06,0.039831132,0.148343118,0.211671535,13.52817114,0,0,0,-8.449514068,1389.260935,8429.619581,9.268935909,0.009908502,0.594851135,0.395126627,0.005937178,0.003971324,0.999336176,0.000663824,0,39.87753476
198,331.6931306,-7.468533917,993.2363171,4.978276677,595.2383001,0.001384572,1.049622197,0.009920514,0.595603687,0.394361935,0.005941287,0.003979227,1.969524363,2.059491366,1.112195355,0.999332187,0.000667813,0,11.19707772,11.19707772,7.164716629,11.29382155,0,6.223730405,0.598889073,0.814404476,2073.608963,40.58607096,25.9953995,0.153041462,0.002520991,0.000574511,1.39E-05,9.29E-06,0.039830968,0.148342531,0.211671505,13.52817114,0,0,0,-8.449829626,1389.374587,8429.550527,9.271469796,0.009920514,0.595603687,0.394361935,0.005941287,0.003979227,0.999332187,0.000667813,0,39.7521682
199,331.2802803,-7.468940697,993.1815624,4.978097207,593.3250339,0.001384509,1.049396365,0.009932552,0.596357765,0.393595692,0.005945405,0.003987147,1.967354681,2.057399285,1.114308782,0.999328186,0.000671814,0,11.21896937,11.21896937,7.173735012,11.31370392,0,6.23027188,0.598577825,0.814404299,2073.203909,40.52244552,25.98606142,0.153041462,0.002520842,0.000574478,1.40E-05,9.37E-06,0.039830804,0.148341942,0.21167148,13.52817114,0,0,0,-8.450145184,1389.488297,8429.481033,9.274000936,0.009932552,0.596357765,0.393595692,0.005945405,0.003987147,0.999328186,0.000671814,0,39.62684379
200,330.8674299,-7.469347419,993.126467,4.977916591,591.4124337,0.001384446,1.049170879,0.009944617,0.597113373,0.392827892,0.005949532,0.003995085,1.965187343,2.055309399,1.11642962,0.999324173,0.000675827,0,11.24094186,11.24094186,7.182775322,11.33363073,0,6.236830415,0.598266607,0.814404166,2072.798296,40.45889702,25.97669884,0.153041462,0.002520691,0.000574444,1.41E-05,9.45E-06,0.03983064,0.14834135,0.211671462,13.52817114,0,0,0,-8.450460742,1389.602063,8429.411095,9.276529294,0.009944617,0.597113373,0.392827892,0.005949532,0.003995085,0.999324173,0.000675827,0,39.5015618
201,330.4545796,-7.469754082,993.0710279,4.977734821,589.5005024,0.001384382,1.048945737,0.009956708,0.597870513,0.392058533,0.005953667,0.00400304,1.963022349,2.053221705,1.118557902,0.999320148,0.000679852,0,11.26299559,11.26299559,7.191837627,11.35360206,0,6.243406078,0.597955419,0.814404075,2072.392119,40.39542531,25.9673116,0.153041462,0.00252054,0.00057441,1.42E-05,9.53E-06,0.039830477,0.148340754,0.211671449,13.52817114,0,0,0,-8.4507763,1389.715887,8429.34071,9.279054833,0.009956708,0.597870513,0.392058533,0.005953667,0.00400304,0.999320148,0.000679852,0,39.37632245
202,330.0417292,-7.470160686,993.0152421,4.977551885,587.5892427,0.001384318,1.048720942,0.009968825,0.598629191,0.391287609,0.005957811,0.004011014,1.960859695,2.051136202,1.120693663,0.999316111,0.000683889,0,11.28513099,11.28513099,7.200921992,11.37361798,0,6.249998936,0.597644263,0.814404028,2071.985373,40.33203026,25.95789954,0.153041462,0.002520388,0.000574376,1.43E-05,9.62E-06,0.039830315,0.148340156,0.211671443,13.52817114,0,0,0,-8.451091858,1389.82977,8429.269873,9.281577517,0.009968825,0.598629191,0.391287609,0.005957811,0.004011014,0.999316111,0.000683889,0,39.25112601
203,329.6288789,-7.47056723,992.9591065,4.977367774,585.6786574,0.001384253,1.048496493,0.009980969,0.59938941,0.390515118,0.005961964,0.004019005,1.95869938,2.049052886,1.122836936,0.999312062,0.000687938,0,11.30734845,11.30734845,7.210028486,11.39367857,0,6.25660906,0.597333141,0.814404025,2071.578052,40.26871172,25.9484625,0.153041462,0.002520236,0.000574341,1.44E-05,9.70E-06,0.039830154,0.148339555,0.211671443,13.52817114,0,0,0,-8.451407416,1389.94371,8429.19858,9.284097309,0.009980969,0.59938941,0.390515118,0.005961964,0.004019005,0.999312062,0.000687938,0,39.12597272
204,329.2160285,-7.470973712,992.9026181,4.977182476,583.7687493,0.001384188,1.048272389,0.009993139,0.600151174,0.389741056,0.005966125,0.004027015,1.956541401,2.046971757,1.124987756,0.999308,0.000692,0,11.32964841,11.32964841,7.219157174,11.41378392,0,6.263236518,0.597022054,0.814404066,2071.17015,40.20546954,25.93900029,0.153041462,0.002520082,0.000574306,1.45E-05,9.78E-06,0.039829993,0.148338951,0.211671448,13.52817114,0,0,0,-8.451722974,1390.05771,8429.126828,9.286614171,0.009993139,0.600151174,0.389741056,0.005966125,0.004027015,0.999308,0.000692,0,39.00086284
205,328.8031782,-7.471380134,992.8457738,4.976995983,581.8595212,0.001384122,1.048048632,0.010005336,0.600914486,0.388965418,0.005970294,0.004035042,1.954385757,2.04489281,1.127146158,0.999303926,0.000696074,0,11.35203128,11.35203128,7.228308125,11.43393409,0,6.26988138,0.596711005,0.814404151,2070.761662,40.1423036,25.92951275,0.153041462,0.002519928,0.00057427,1.46E-05,9.87E-06,0.039829833,0.148338344,0.21167146,13.52817114,0,0,0,-8.452038532,1390.171769,8429.054613,9.289128065,0.010005336,0.600914486,0.388965418,0.005970294,0.004035042,0.999303926,0.000696074,0,38.87579662
206,328.3903278,-7.471786492,992.7885704,4.976808283,579.9509761,0.001384056,1.047825221,0.01001756,0.601679351,0.3881882,0.005974473,0.004043087,1.952232444,2.042816045,1.129312175,0.99929984,0.00070016,0,11.37449748,11.37449748,7.237481406,11.45412916,0,6.276543718,0.596399994,0.814404282,2070.352581,40.07921374,25.91999972,0.153041462,0.002519773,0.000574235,1.47E-05,9.95E-06,0.039829673,0.148337734,0.211671478,13.52817114,0,0,0,-8.452354091,1390.285889,8428.98193,9.291638955,0.01001756,0.601679351,0.3881882,0.005974473,0.004043087,0.99929984,0.00070016,0,38.75077432
