,pressure,fO2,wS_melt,wH2O_melt,wCO2_melt,XS_melt,phi_H2O,XS_fluid,XH2O_fluid,XCO2_fluid,XSO2_fluid,XH2S_fluid,phi_H2S,phi_SO2,wS_fluid,melt_fraction,vapor_fraction,crystal_fraction,DS_bulk,kd_combined_wt,kd_combined_molar,kd_RxnI,kd_RxnIa,kd_RxnII,SO2/ST,S6+/ST,water_fugacity,SO2_fugacity,H2S_fugacity,electron_balance,sulfate_m,sulfide_m,SO2_f,H2S_f,ferric,ferrous,ferric_ratio,FeOT,Fe_cr,ferric_cr,ferrous_cr,FMQ,SCSS,SCAS,fH2,accXS_fluid,accXH2O_fluid,accXCO2_fluid,accXSO2_fluid,accXH2S_fluid,accmelt_fraction,accvapor_fraction,acccrystal_fraction,accCO2_S
210,183.8363363,-7.575144586,994.6101388,0.4999244,761.7592914,0.001708755,0.992504138,0.030830506,0.019593658,0.949571259,0.030307527,0.00052298,1.327152402,1.435050344,2.241623816,0.999748384,0.000251616,0,22.53704828,22.53704828,18.04216686,0.130261947,0,21.5720418,0.983036947,0.835373977,35.75026049,79.95561848,1.275959309,0.151951839,0.002590558,0.000510518,1.73E-05,2.98E-07,0.040421144,0.147830724,0.214718422,13.52817114,0,0,0,-8.562842497,1961.037994,6596.030296,0.180720022,0.030830506,0.019593658,0.949571259,0.030307527,0.00052298,0.999748384,0.000251616,0,30.79972995
211,183.6046046,-7.575379934,994.5807179,0.499923827,760.7503215,0.001708706,0.992455239,0.030864587,0.019617695,0.949513136,0.030340627,0.000523961,1.326336271,1.434246195,2.244100444,0.999747303,0.000252697,0,22.56261379,22.56261379,18.06262019,0.13047176,0,21.59652464,0.983023887,0.835372415,35.74723695,79.89724825,1.275956742,0.151951839,0.002590474,0.000510507,1.74E-05,3.00E-07,0.040421055,0.147830609,0.214718183,13.52817114,0,0,0,-8.563019619,1961.123276,6596.030048,0.180753707,0.030864587,0.019617695,0.949513136,0.030340627,0.000523961,0.999747303,0.000252697,0,30.76383698
212,183.3728729,-7.575615283,994.551225,0.499923251,759.7413843,0.001708658,0.992406479,0.030898753,0.01964179,0.949454871,0.030373808,0.000524945,1.325520681,1.433442532,2.246583172,0.999746222,0.000253778,0,22.58824379,22.58824379,18.08312516,0.130682112,0,21.62106919,0.983010817,0.835370856,35.74421306,79.83891439,1.275954053,0.151951839,0.002590389,0.000510496,1.75E-05,3.02E-07,0.040420967,0.147830495,0.214717944,13.52817114,0,0,0,-8.563196741,1961.208561,6596.029799,0.180787396,0.030898753,0.01964179,0.949454871,0.030373808,0.000524945,0.999746222,0.000253778,0,30.72793505
213,183.1411411,-7.575850631,994.5216598,0.499922673,758.7324798,0.00170861,0.992357857,0.030933003,0.019665942,0.949396463,0.030407072,0.000525931,1.32470563,1.432639355,2.249072025,0.99974514,0.00025486,0,22.61393851,22.61393851,18.10368195,0.130893006,0,21.64567568,0.982997738,0.8353693,35.74118876,79.78061688,1.27595124,0.151951839,0.002590304,0.000510485,1.76E-05,3.04E-07,0.040420878,0.14783038,0.214717705,13.52817114,0,0,0,-8.563373863,1961.293851,6596.029549,0.180821087,0.030933003,0.019665942,0.949396463,0.030407072,0.000525931,0.99974514,0.00025486,0,30.69202413
214,182.9094094,-7.576085979,994.4920221,0.499922092,757.723608,0.001708561,0.992309375,0.030967337,0.019690153,0.949337913,0.030440417,0.00052692,1.323891118,1.431836663,2.251567024,0.999744059,0.000255941,0,22.63969821,22.63969821,18.12429076,0.131104444,0,21.67034434,0.982984649,0.835367748,35.73816409,79.72235565,1.275948305,0.151951839,0.00259022,0.000510474,1.77E-05,3.06E-07,0.04042079,0.147830264,0.214717467,13.52817114,0,0,0,-8.563550985,1961.379145,6596.029297,0.180854782,0.030967337,0.019690153,0.949337913,0.030440417,0.00052692,0.999744059,0.000255941,0,30.65610425
215,182.6776777,-7.576321328,994.4623114,0.499921508,756.7147688,0.001708512,0.992261031,0.031001756,0.019714422,0.949279219,0.030473845,0.000527912,1.323077146,1.431034456,2.254068192,0.999742978,0.000257022,0,22.66552312,22.66552312,18.1449518,0.131316429,0,21.69507542,0.982971551,0.835366198,35.73513905,79.66413068,1.275945245,0.151951839,0.002590135,0.000510463,1.78E-05,3.08E-07,0.040420701,0.147830149,0.21471723,13.52817114,0,0,0,-8.563728107,1961.464443,6596.029044,0.180888479,0.031001756,0.019714422,0.949279219,0.030473845,0.000527912,0.999742978,0.000257022,0,30.62017538
216,182.4459459,-7.576556676,994.4325277,0.499920921,755.7059621,0.001708463,0.992212826,0.031036261,0.01973875,0.949220381,0.030507355,0.000528906,1.322263713,1.430232734,2.256575552,0.999741896,0.000258104,0,22.6914135,22.6914135,18.16566525,0.131528962,0,21.71986914,0.982958443,0.835364652,35.73211361,79.60594192,1.275942061,0.151951839,0.002590049,0.000510452,1.79E-05,3.10E-07,0.040420613,0.147830034,0.214716993,13.52817114,0,0,0,-8.563905228,1961.549746,6596.028791,0.18092218,0.031036261,0.01973875,0.949220381,0.030507355,0.000528906,0.999741896,0.000258104,0,30.58423754
217,182.2142142,-7.576792024,994.4026705,0.499920331,754.6971879,0.001708414,0.99216476,0.031070851,0.019763137,0.949161399,0.030540948,0.000529903,1.321450819,1.429431497,2.259089127,0.999740814,0.000259186,0,22.7173696,22.7173696,18.18643131,0.131742044,0,21.74472575,0.982945326,0.835363109,35.72908778,79.54778932,1.275938751,0.151951839,0.002589964,0.000510441,1.79E-05,3.11E-07,0.040420525,0.147829918,0.214716757,13.52817114,0,0,0,-8.56408235,1961.635053,6596.028535,0.180955883,0.031070851,0.019763137,0.949161399,0.030540948,0.000529903,0.999740814,0.000259186,0,30.54829071
218,181.9824825,-7.577027372,994.3727396,0.499919739,753.6884462,0.001708365,0.992116833,0.031105528,0.019787583,0.949102272,0.030574625,0.000530903,1.320638463,1.428630743,2.26160894,0.999739732,0.000260268,0,22.74339165,22.74339165,18.20725019,0.13195568,0,21.76964548,0.982932199,0.83536157,35.72606157,79.48967286,1.275935316,0.151951839,0.002589879,0.00051043,1.80E-05,3.13E-07,0.040420436,0.147829803,0.214716521,13.52817114,0,0,0,-8.564259472,1961.720365,6596.028279,0.18098959,0.031105528,0.019787583,0.949102272,0.030574625,0.000530903,0.999739732,0.000260268,0,30.5123349
219,181.7507508,-7.577262719,994.3427347,0.499919143,752.6797369,0.001708316,0.992069045,0.03114029,0.019812087,0.949043,0.030608385,0.000531905,1.319826646,1.427830474,2.264135014,0.99973865,0.00026135,0,22.76947993,22.76947993,18.22812208,0.132169869,0,21.79462857,0.982919063,0.835360033,35.72303496,79.43159248,1.275931754,0.151951839,0.002589793,0.000510419,1.81E-05,3.15E-07,0.040420348,0.147829687,0.214716285,13.52817114,0,0,0,-8.564436594,1961.80568,6596.028022,0.181023299,0.03114029,0.019812087,0.949043,0.030608385,0.000531905,0.99973865,0.00026135,0,30.47637011
220,181.519019,-7.577498067,994.3126555,0.499918545,751.6710599,0.001708267,0.992021396,0.031175139,0.019836652,0.948983581,0.030642228,0.00053291,1.319015368,1.427030689,2.266667372,0.999737568,0.000262432,0,22.79563467,22.79563467,18.2490472,0.132384615,0,21.81967526,0.982905917,0.8353585,35.72000797,79.37354814,1.275928065,0.151951839,0.002589707,0.000510408,1.82E-05,3.17E-07,0.04042026,0.147829571,0.21471605,13.52817114,0,0,0,-8.564613716,1961.891001,6596.027763,0.181057012,0.031175139,0.019836652,0.948983581,0.030642228,0.00053291,0.999737568,0.000262432,0,30.44039633
221,181.2872873,-7.577733414,994.2825017,0.499917944,750.6624152,0.001708217,0.991973886,0.031210075,0.019861276,0.948924016,0.030676156,0.000533918,1.318204627,1.426231388,2.269206037,0.999736485,0.000263515,0,22.82185613,22.82185613,18.27002573,0.13259992,0,21.8447858,0.982892762,0.83535697,35.71698057,79.31553981,1.275924249,0.151951839,0.002589621,0.000510396,1.83E-05,3.19E-07,0.040420172,0.147829455,0.214715816,13.52817114,0,0,0,-8.564790838,1961.976325,6596.027503,0.181090727,0.031210075,0.019861276,0.948924016,0.030676156,0.000533918,0.999736485,0.000263515,0,30.40441356
222,181.0555556,-7.577968761,994.252273,0.49991734,749.6538028,0.001708167,0.991926516,0.031245098,0.01988596,0.948864304,0.030710169,0.000534929,1.317394424,1.42543257,2.271751034,0.999735403,0.000264597,0,22.84814457,22.84814457,18.29105789,0.132815785,0,21.86996043,0.982879597,0.835355443,35.71395278,79.25756744,1.275920305,0.151951839,0.002589535,0.000510385,1.84E-05,3.21E-07,0.040420085,0.147829339,0.214715582,13.52817114,0,0,0,-8.564967959,1962.061654,6596.027242,0.181124445,0.031245098,0.01988596,0.948864304,0.030710169,0.000534929,0.999735403,0.000264597,0,30.3684218
223,180.8238238,-7.578204107,994.2219692,0.499916733,748.6452227,0.001708118,0.991879284,0.031280208,0.019910704,0.948804444,0.030744266,0.000535942,1.316584759,1.424634235,2.274302385,0.99973432,0.00026568,0,22.87450023,22.87450023,18.31214388,0.133032213,0,21.8951994,0.982866422,0.83535392,35.71092459,79.19963098,1.275916232,0.151951839,0.002589448,0.000510373,1.85E-05,3.23E-07,0.040419997,0.147829223,0.214715348,13.52817114,0,0,0,-8.565145081,1962.146987,6596.026979,0.181158166,0.031280208,0.019910704,0.948804444,0.030744266,0.000535942,0.99973432,0.00026568,0,30.33242105
224,180.5920921,-7.578439454,994.1915898,0.499916124,747.6366747,0.001708068,0.991832193,0.031315406,0.019935509,0.948744436,0.030778449,0.000536958,1.315775631,1.423836383,2.276860115,0.999733238,0.000266762,0,22.90092339,22.90092339,18.33328391,0.133249206,0,21.92050295,0.982853238,0.8353524,35.707896,79.1417304,1.27591203,0.151951839,0.002589362,0.000510362,1.86E-05,3.25E-07,0.040419909,0.147829107,0.214715115,13.52817114,0,0,0,-8.565322203,1962.232325,6596.026715,0.18119189,0.031315406,0.019935509,0.948744436,0.030778449,0.000536958,0.999733238,0.000266762,0,30.29641131
